pointid,Project,SurveyCode,Block,Year,Latitude,Longitude,Road1000,Road300,Elev300,Elev1000,Temp,Precip,Dist_max,Survey_radius,Time_dur,Fire10yr,surveyid,maxd,nbreaks,obsexp,obs_firstyr
ORBBS_613_11,ORBBS,ORBBS_613_112010,613,2010,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,186,125,9,4.89,0
ORBBS_613_11,ORBBS,ORBBS_613_112011,613,2011,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,187,125,9,5.33,0
ORBBS_613_11,ORBBS,ORBBS_613_112013,613,2013,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,188,125,9,5.76,0
ORBBS_613_11,ORBBS,ORBBS_613_112015,613,2015,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,189,125,9,6.1,0
ORBBS_613_11,ORBBS,ORBBS_613_112016,613,2016,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,190,125,9,6.23,0
ORBBS_613_11,ORBBS,ORBBS_613_112018,613,2018,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,191,125,9,6.45,0
ORBBS_613_11,ORBBS,ORBBS_613_112020,613,2020,1247059,213452,1,0,97,76,12.885,29.215,125,125,10,0,192,125,9,6.61,0
ORBBS_613_11,ORBBS,ORBBS_613_112000,613,2000,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,193,50,4,3.22,0
ORBBS_613_11,ORBBS,ORBBS_613_111994,613,1994,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,194,50,4,4.69,0
ORBBS_613_11,ORBBS,ORBBS_613_111996,613,1996,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,195,50,4,5.67,0
ORBBS_613_11,ORBBS,ORBBS_613_111995,613,1995,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,196,50,4,4.98,0
ORBBS_613_11,ORBBS,ORBBS_613_111999,613,1999,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,197,50,4,6.25,0
ORBBS_613_11,ORBBS,ORBBS_613_111993,613,1993,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,198,50,4,0,1
ORBBS_613_11,ORBBS,ORBBS_613_111997,613,1997,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,199,50,4,6.15,0
ORBBS_613_11,ORBBS,ORBBS_613_111998,613,1998,1247059,213452,1,0,97,76,12.885,29.215,50,50,5,0,200,50,4,6.32,0
ORBBS_613_9,ORBBS,ORBBS_613_92001,613,2001,1247068,212852,1,0,82,67,12.975,28.808,125,125,5,0,201,125,9,0,1
ORBBS_613_9,ORBBS,ORBBS_613_92002,613,2002,1247068,212852,1,0,82,67,12.975,28.808,125,125,8,0,202,125,9,4.43,0
ORBBS_613_9,ORBBS,ORBBS_613_92006,613,2006,1247068,212852,1,0,82,67,12.975,28.808,125,125,5,0,203,125,9,0,1
ORBBS_613_9,ORBBS,ORBBS_613_92008,613,2008,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,204,125,9,4.29,0
ORBBS_613_9,ORBBS,ORBBS_613_92009,613,2009,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,205,125,9,6.83,0
ORBBS_613_9,ORBBS,ORBBS_613_92010,613,2010,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,206,125,9,4.89,0
ORBBS_613_9,ORBBS,ORBBS_613_92011,613,2011,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,207,125,9,5.33,0
ORBBS_613_9,ORBBS,ORBBS_613_92013,613,2013,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,208,125,9,5.76,0
ORBBS_613_9,ORBBS,ORBBS_613_92015,613,2015,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,209,125,9,6.1,0
ORBBS_613_9,ORBBS,ORBBS_613_92016,613,2016,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,210,125,9,6.23,0
ORBBS_613_9,ORBBS,ORBBS_613_92018,613,2018,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,211,125,9,6.45,0
ORBBS_613_9,ORBBS,ORBBS_613_92020,613,2020,1247068,212852,1,0,82,67,12.975,28.808,125,125,10,0,212,125,9,6.61,0
ORBBS_613_9,ORBBS,ORBBS_613_92000,613,2000,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,213,50,4,3.22,0
ORBBS_613_9,ORBBS,ORBBS_613_91994,613,1994,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,214,50,4,4.69,0
ORBBS_613_9,ORBBS,ORBBS_613_91996,613,1996,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,215,50,4,5.67,0
ORBBS_613_9,ORBBS,ORBBS_613_91999,613,1999,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,216,50,4,6.25,0
ORBBS_613_9,ORBBS,ORBBS_613_91995,613,1995,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,217,50,4,4.98,0
ORBBS_613_9,ORBBS,ORBBS_613_91993,613,1993,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,218,50,4,0,1
ORBBS_613_9,ORBBS,ORBBS_613_91997,613,1997,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,219,50,4,6.15,0
ORBBS_613_9,ORBBS,ORBBS_613_91998,613,1998,1247068,212852,1,0,82,67,12.975,28.808,50,50,5,0,220,50,4,6.32,0
ORBBS_601_2,ORBBS,ORBBS_601_22001,601,2001,1247072,226617,1,0,128,133,12.54,26.118,125,125,5,0,221,125,9,0,1
ORBBS_601_2,ORBBS,ORBBS_601_22002,601,2002,1247072,226617,1,0,128,133,12.54,26.118,125,125,8,0,222,125,9,4.43,0
ORBBS_601_2,ORBBS,ORBBS_601_22004,601,2004,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,223,125,9,6.61,0
ORBBS_601_2,ORBBS,ORBBS_601_22006,601,2006,1247072,226617,1,0,128,133,12.54,26.118,125,125,5,0,224,125,9,0,1
ORBBS_601_2,ORBBS,ORBBS_601_22008,601,2008,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,225,125,9,6.76,0
ORBBS_601_2,ORBBS,ORBBS_601_22010,601,2010,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,226,125,9,6.87,0
ORBBS_601_2,ORBBS,ORBBS_601_22012,601,2012,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,227,125,9,6.94,0
ORBBS_601_2,ORBBS,ORBBS_601_22014,601,2014,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,228,125,9,7.03,0
ORBBS_601_2,ORBBS,ORBBS_601_22016,601,2016,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,229,125,9,6.23,0
ORBBS_601_2,ORBBS,ORBBS_601_22018,601,2018,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,230,125,9,7.1,0
ORBBS_601_2,ORBBS,ORBBS_601_22020,601,2020,1247072,226617,1,0,128,133,12.54,26.118,125,125,10,0,231,125,9,7.16,0
ORBBS_601_2,ORBBS,ORBBS_601_21999,601,1999,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,232,50,4,6.46,0
ORBBS_601_2,ORBBS,ORBBS_601_21996,601,1996,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,233,50,4,5.68375,0
ORBBS_601_2,ORBBS,ORBBS_601_21995,601,1995,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,234,50,4,4.5675,1
ORBBS_601_2,ORBBS,ORBBS_601_21994,601,1994,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,235,50,4,4.556666667,0
ORBBS_601_2,ORBBS,ORBBS_601_21993,601,1993,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,236,50,4,0,1
ORBBS_601_2,ORBBS,ORBBS_601_21998,601,1998,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,237,50,4,2.106666667,1
ORBBS_601_2,ORBBS,ORBBS_601_21997,601,1997,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,238,50,4,6.15,0
ORBBS_601_2,ORBBS,ORBBS_601_22000,601,2000,1247072,226617,1,0,128,133,12.54,26.118,50,50,5,0,239,50,4,6.5,0
ORBBS_602_12,ORBBS,ORBBS_602_122001,602,2001,1247080,230101,1,1,348,341,11.655,27.483,125,125,5,0,240,125,9,0,1
ORBBS_602_12,ORBBS,ORBBS_602_122002,602,2002,1247080,230101,1,1,348,341,11.655,27.483,125,125,8,0,241,125,9,4.43,0
ORBBS_602_12,ORBBS,ORBBS_602_122004,602,2004,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,242,125,9,6.61,0
ORBBS_602_12,ORBBS,ORBBS_602_122006,602,2006,1247080,230101,1,1,348,341,11.655,27.483,125,125,5,0,243,125,9,6.71,0
ORBBS_602_12,ORBBS,ORBBS_602_122008,602,2008,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,244,125,9,6.76,0
ORBBS_602_12,ORBBS,ORBBS_602_122010,602,2010,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,245,125,9,6.87,0
ORBBS_602_12,ORBBS,ORBBS_602_122012,602,2012,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,246,125,9,6.94,0
ORBBS_602_12,ORBBS,ORBBS_602_122013,602,2013,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,247,125,9,6.99,0
ORBBS_602_12,ORBBS,ORBBS_602_122014,602,2014,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,248,125,9,7.03,0
ORBBS_602_12,ORBBS,ORBBS_602_122016,602,2016,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,249,125,9,6.23,0
ORBBS_602_12,ORBBS,ORBBS_602_122018,602,2018,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,250,125,9,7.1,0
ORBBS_602_12,ORBBS,ORBBS_602_122020,602,2020,1247080,230101,1,1,348,341,11.655,27.483,125,125,10,0,251,125,9,7.16,0
ORBBS_602_12,ORBBS,ORBBS_602_121996,602,1996,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,252,50,4,5.7025,0
ORBBS_602_12,ORBBS,ORBBS_602_121995,602,1995,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,253,50,4,4.42,1
ORBBS_602_12,ORBBS,ORBBS_602_121994,602,1994,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,254,50,4,4.226666667,1
ORBBS_602_12,ORBBS,ORBBS_602_121999,602,1999,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,255,50,4,6.25,0
ORBBS_602_12,ORBBS,ORBBS_602_121993,602,1993,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,256,50,4,0,1
ORBBS_602_12,ORBBS,ORBBS_602_122000,602,2000,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,257,50,4,6.5,0
ORBBS_602_12,ORBBS,ORBBS_602_121997,602,1997,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,258,50,4,6.15,0
ORBBS_602_12,ORBBS,ORBBS_602_121998,602,1998,1247080,230101,1,1,348,341,11.655,27.483,50,50,5,0,259,50,4,3.16,1
ORBBS_602_3,ORBBS,ORBBS_602_32001,602,2001,1247125,230454,1,0,371,361,11.65,28.396,125,125,5,0,260,125,9,0,1
ORBBS_602_3,ORBBS,ORBBS_602_32002,602,2002,1247125,230454,1,0,371,361,11.65,28.396,125,125,8,0,261,125,9,4.43,0
ORBBS_602_3,ORBBS,ORBBS_602_32004,602,2004,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,262,125,9,6.61,0
ORBBS_602_3,ORBBS,ORBBS_602_32006,602,2006,1247125,230454,1,0,371,361,11.65,28.396,125,125,5,0,263,125,9,6.71,0
ORBBS_602_3,ORBBS,ORBBS_602_32008,602,2008,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,264,125,9,6.76,0
ORBBS_602_3,ORBBS,ORBBS_602_32010,602,2010,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,265,125,9,6.87,0
ORBBS_602_3,ORBBS,ORBBS_602_32012,602,2012,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,266,125,9,6.94,0
ORBBS_602_3,ORBBS,ORBBS_602_32013,602,2013,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,267,125,9,6.99,0
ORBBS_602_3,ORBBS,ORBBS_602_32014,602,2014,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,268,125,9,7.03,0
ORBBS_602_3,ORBBS,ORBBS_602_32016,602,2016,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,269,125,9,6.23,0
ORBBS_602_3,ORBBS,ORBBS_602_32018,602,2018,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,270,125,9,7.1,0
ORBBS_602_3,ORBBS,ORBBS_602_32020,602,2020,1247125,230454,1,0,371,361,11.65,28.396,125,125,10,0,271,125,9,7.16,0
ORBBS_602_3,ORBBS,ORBBS_602_31995,602,1995,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,272,50,4,4.42,1
ORBBS_602_3,ORBBS,ORBBS_602_31996,602,1996,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,273,50,4,5.7025,0
ORBBS_602_3,ORBBS,ORBBS_602_31994,602,1994,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,274,50,4,4.226666667,1
ORBBS_602_3,ORBBS,ORBBS_602_31997,602,1997,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,275,50,4,6.15,0
ORBBS_602_3,ORBBS,ORBBS_602_31999,602,1999,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,276,50,4,6.25,0
ORBBS_602_3,ORBBS,ORBBS_602_31998,602,1998,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,277,50,4,3.16,1
ORBBS_602_3,ORBBS,ORBBS_602_32000,602,2000,1247125,230454,1,0,371,361,11.65,28.396,50,50,10,0,278,50,4,6.5,0
ORBBS_602_3,ORBBS,ORBBS_602_31993,602,1993,1247125,230454,1,0,371,361,11.65,28.396,50,50,5,0,279,50,4,0,1
ORBBS_601_12,ORBBS,ORBBS_601_122001,601,2001,1247163,225882,1,1,117,115,12.645,26.92,125,125,5,0,280,125,9,0,1
ORBBS_601_12,ORBBS,ORBBS_601_122002,601,2002,1247163,225882,1,1,117,115,12.645,26.92,125,125,8,0,281,125,9,4.43,0
ORBBS_601_12,ORBBS,ORBBS_601_122004,601,2004,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,282,125,9,6.61,0
ORBBS_601_12,ORBBS,ORBBS_601_122006,601,2006,1247163,225882,1,1,117,115,12.645,26.92,125,125,5,0,283,125,9,0,1
ORBBS_601_12,ORBBS,ORBBS_601_122008,601,2008,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,284,125,9,6.76,0
ORBBS_601_12,ORBBS,ORBBS_601_122010,601,2010,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,285,125,9,6.87,0
ORBBS_601_12,ORBBS,ORBBS_601_122012,601,2012,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,286,125,9,6.94,0
ORBBS_601_12,ORBBS,ORBBS_601_122014,601,2014,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,287,125,9,7.03,0
ORBBS_601_12,ORBBS,ORBBS_601_122016,601,2016,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,288,125,9,6.23,0
ORBBS_601_12,ORBBS,ORBBS_601_122018,601,2018,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,289,125,9,7.1,0
ORBBS_601_12,ORBBS,ORBBS_601_122020,601,2020,1247163,225882,1,1,117,115,12.645,26.92,125,125,10,0,290,125,9,7.16,0
ORBBS_601_12,ORBBS,ORBBS_601_121996,601,1996,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,291,50,4,5.68375,0
ORBBS_601_12,ORBBS,ORBBS_601_121995,601,1995,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,292,50,4,4.5675,1
ORBBS_601_12,ORBBS,ORBBS_601_121993,601,1993,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,293,50,4,0,1
ORBBS_601_12,ORBBS,ORBBS_601_121994,601,1994,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,294,50,4,4.556666667,0
ORBBS_601_12,ORBBS,ORBBS_601_121999,601,1999,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,295,50,4,6.46,0
ORBBS_601_12,ORBBS,ORBBS_601_121997,601,1997,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,296,50,4,6.15,0
ORBBS_601_12,ORBBS,ORBBS_601_122000,601,2000,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,297,50,4,6.5,0
ORBBS_601_12,ORBBS,ORBBS_601_121998,601,1998,1247163,225882,1,1,117,115,12.645,26.92,50,50,5,0,298,50,4,2.106666667,1
ORBBS_601_1,ORBBS,ORBBS_601_12001,601,2001,1247177,226385,1,0,122,125,12.54,26.118,125,125,5,0,299,125,9,0,1
ORBBS_601_1,ORBBS,ORBBS_601_12002,601,2002,1247177,226385,1,0,122,125,12.54,26.118,125,125,8,0,300,125,9,4.43,0
ORBBS_601_1,ORBBS,ORBBS_601_12004,601,2004,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,301,125,9,6.61,0
ORBBS_601_1,ORBBS,ORBBS_601_12006,601,2006,1247177,226385,1,0,122,125,12.54,26.118,125,125,5,0,302,125,9,0,1
ORBBS_601_1,ORBBS,ORBBS_601_12008,601,2008,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,303,125,9,6.76,0
ORBBS_601_1,ORBBS,ORBBS_601_12010,601,2010,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,304,125,9,6.87,0
ORBBS_601_1,ORBBS,ORBBS_601_12012,601,2012,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,305,125,9,6.94,0
ORBBS_601_1,ORBBS,ORBBS_601_12014,601,2014,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,306,125,9,7.03,0
ORBBS_601_1,ORBBS,ORBBS_601_12016,601,2016,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,307,125,9,6.23,0
ORBBS_601_1,ORBBS,ORBBS_601_12018,601,2018,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,308,125,9,7.1,0
ORBBS_601_1,ORBBS,ORBBS_601_12020,601,2020,1247177,226385,1,0,122,125,12.54,26.118,125,125,10,0,309,125,9,7.16,0
ORBBS_601_1,ORBBS,ORBBS_601_11994,601,1994,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,310,50,4,4.556666667,0
ORBBS_601_1,ORBBS,ORBBS_601_11999,601,1999,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,311,50,4,6.46,0
ORBBS_601_1,ORBBS,ORBBS_601_11995,601,1995,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,312,50,4,4.5675,1
ORBBS_601_1,ORBBS,ORBBS_601_11996,601,1996,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,313,50,4,5.68375,0
ORBBS_601_1,ORBBS,ORBBS_601_11998,601,1998,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,314,50,4,2.106666667,1
ORBBS_601_1,ORBBS,ORBBS_601_11997,601,1997,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,315,50,4,6.15,0
ORBBS_601_1,ORBBS,ORBBS_601_11993,601,1993,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,316,50,4,0,1
ORBBS_601_1,ORBBS,ORBBS_601_12000,601,2000,1247177,226385,1,0,122,125,12.54,26.118,50,50,5,0,317,50,4,6.5,0
ORBBS_601_3,ORBBS,ORBBS_601_32001,601,2001,1247177,226852,1,0,132,136,12.46,25.565,125,125,5,0,318,125,9,0,1
ORBBS_601_3,ORBBS,ORBBS_601_32002,601,2002,1247177,226852,1,0,132,136,12.46,25.565,125,125,8,0,319,125,9,4.43,0
ORBBS_601_3,ORBBS,ORBBS_601_32004,601,2004,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,320,125,9,6.61,0
ORBBS_601_3,ORBBS,ORBBS_601_32006,601,2006,1247177,226852,1,0,132,136,12.46,25.565,125,125,5,0,321,125,9,0,1
ORBBS_601_3,ORBBS,ORBBS_601_32008,601,2008,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,322,125,9,6.76,0
ORBBS_601_3,ORBBS,ORBBS_601_32010,601,2010,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,323,125,9,6.87,0
ORBBS_601_3,ORBBS,ORBBS_601_32012,601,2012,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,324,125,9,6.94,0
ORBBS_601_3,ORBBS,ORBBS_601_32014,601,2014,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,325,125,9,7.03,0
ORBBS_601_3,ORBBS,ORBBS_601_32016,601,2016,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,326,125,9,6.23,0
ORBBS_601_3,ORBBS,ORBBS_601_32018,601,2018,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,327,125,9,7.1,0
ORBBS_601_3,ORBBS,ORBBS_601_32020,601,2020,1247177,226852,1,0,132,136,12.46,25.565,125,125,10,0,328,125,9,7.16,0
ORBBS_601_3,ORBBS,ORBBS_601_31996,601,1996,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,329,50,4,5.68375,0
ORBBS_601_3,ORBBS,ORBBS_601_31999,601,1999,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,330,50,4,6.46,0
ORBBS_601_3,ORBBS,ORBBS_601_31995,601,1995,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,331,50,4,4.5675,1
ORBBS_601_3,ORBBS,ORBBS_601_31994,601,1994,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,332,50,4,4.556666667,0
ORBBS_601_3,ORBBS,ORBBS_601_31993,601,1993,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,333,50,4,0,1
ORBBS_601_3,ORBBS,ORBBS_601_31997,601,1997,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,334,50,4,6.15,0
ORBBS_601_3,ORBBS,ORBBS_601_32000,601,2000,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,335,50,4,6.5,0
ORBBS_601_3,ORBBS,ORBBS_601_31998,601,1998,1247177,226852,1,0,132,136,12.46,25.565,50,50,5,0,336,50,4,2.106666667,1
ORBBS_613_8,ORBBS,ORBBS_613_82001,613,2001,1247220,212636,1,0,78,69,12.975,28.808,125,125,5,0,337,125,9,0,1
ORBBS_613_8,ORBBS,ORBBS_613_82002,613,2002,1247220,212636,1,0,78,69,12.975,28.808,125,125,8,0,338,125,9,4.43,0
ORBBS_613_8,ORBBS,ORBBS_613_82006,613,2006,1247220,212636,1,0,78,69,12.975,28.808,125,125,5,0,339,125,9,0,1
ORBBS_613_8,ORBBS,ORBBS_613_82008,613,2008,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,340,125,9,4.29,0
ORBBS_613_8,ORBBS,ORBBS_613_82009,613,2009,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,341,125,9,6.83,0
ORBBS_613_8,ORBBS,ORBBS_613_82010,613,2010,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,342,125,9,4.89,0
ORBBS_613_8,ORBBS,ORBBS_613_82011,613,2011,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,343,125,9,5.33,0
ORBBS_613_8,ORBBS,ORBBS_613_82013,613,2013,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,344,125,9,5.76,0
ORBBS_613_8,ORBBS,ORBBS_613_82015,613,2015,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,345,125,9,6.1,0
ORBBS_613_8,ORBBS,ORBBS_613_82016,613,2016,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,346,125,9,6.23,0
ORBBS_613_8,ORBBS,ORBBS_613_82018,613,2018,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,347,125,9,6.45,0
ORBBS_613_8,ORBBS,ORBBS_613_82020,613,2020,1247220,212636,1,0,78,69,12.975,28.808,125,125,10,0,348,125,9,6.61,0
ORBBS_613_8,ORBBS,ORBBS_613_82000,613,2000,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,349,50,4,3.22,0
ORBBS_613_8,ORBBS,ORBBS_613_81994,613,1994,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,350,50,4,4.69,0
ORBBS_613_8,ORBBS,ORBBS_613_81996,613,1996,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,351,50,4,5.67,0
ORBBS_613_8,ORBBS,ORBBS_613_81999,613,1999,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,352,50,4,6.25,0
ORBBS_613_8,ORBBS,ORBBS_613_81995,613,1995,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,353,50,4,4.98,0
ORBBS_613_8,ORBBS,ORBBS_613_81993,613,1993,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,354,50,4,0,1
ORBBS_613_8,ORBBS,ORBBS_613_81997,613,1997,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,355,50,4,6.15,0
ORBBS_613_8,ORBBS,ORBBS_613_81998,613,1998,1247220,212636,1,0,78,69,12.975,28.808,50,50,5,0,356,50,4,6.32,0
ORBBS_613_7,ORBBS,ORBBS_613_72001,613,2001,1247270,212332,1,0,76,66,13.03,28.641,125,125,5,0,357,125,9,0,1
ORBBS_613_7,ORBBS,ORBBS_613_72002,613,2002,1247270,212332,1,0,76,66,13.03,28.641,125,125,8,0,358,125,9,4.43,0
ORBBS_613_7,ORBBS,ORBBS_613_72006,613,2006,1247270,212332,1,0,76,66,13.03,28.641,125,125,5,0,359,125,9,0,1
ORBBS_613_7,ORBBS,ORBBS_613_72008,613,2008,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,360,125,9,4.29,0
ORBBS_613_7,ORBBS,ORBBS_613_72009,613,2009,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,361,125,9,6.83,0
ORBBS_613_7,ORBBS,ORBBS_613_72010,613,2010,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,362,125,9,4.89,0
ORBBS_613_7,ORBBS,ORBBS_613_72011,613,2011,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,363,125,9,5.33,0
ORBBS_613_7,ORBBS,ORBBS_613_72013,613,2013,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,364,125,9,5.76,0
ORBBS_613_7,ORBBS,ORBBS_613_72015,613,2015,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,365,125,9,6.1,0
ORBBS_613_7,ORBBS,ORBBS_613_72016,613,2016,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,366,125,9,6.23,0
ORBBS_613_7,ORBBS,ORBBS_613_72018,613,2018,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,367,125,9,6.45,0
ORBBS_613_7,ORBBS,ORBBS_613_72020,613,2020,1247270,212332,1,0,76,66,13.03,28.641,125,125,10,0,368,125,9,6.61,0
ORBBS_613_7,ORBBS,ORBBS_613_72000,613,2000,1247270,212332,1,0,76,66,13.03,28.641,50,50,5,0,369,50,4,3.22,0
ORBBS_613_7,ORBBS,ORBBS_613_71994,613,1994,1247270,212332,1,0,76,66,13.03,28.641,50,50,5,0,370,50,4,4.69,0
